1.2287,3.4546e+05,124.85,0,1.2501,8138.5
1.229,3.2721e+05,119.67,0,1.2475,8137
1.2292,3.1003e+05,115.07,0,1.2452,8135.5
1.2294,3.1558e+05,115.22,0,1.2466,8134
1.2296,3.0933e+05,113.14,0,1.247,8132.5
1.2299,3.0717e+05,115.43,0,1.2452,8131
1.2301,3.0961e+05,114.43,0,1.2447,8129.5
1.2303,3.0441e+05,112.52,0,1.2454,8127.9
1.2306,2.9921e+05,114.47,0,1.2493,8126.4
1.2308,3.0173e+05,112.21,0,1.2499,8124.9
1.231,3.0286e+05,112.06,0,1.2505,8123.4
1.2312,2.997e+05,111.33,0,1.2447,8121.9
1.2315,3.0593e+05,113.73,0,1.2447,8120.4
1.2317,3.0696e+05,114.25,0,1.2474,8118.9
1.2319,3.0856e+05,115.21,0,1.252,8117.4
1.2322,3.1259e+05,114.27,0,1.2518,8115.8
1.2324,3.21e+05,117.87,0,1.2506,8114.3
1.2326,3.1863e+05,118.52,0,1.2492,8112.8
1.2328,3.136e+05,117.42,0,1.2481,8111.3
1.2331,3.0896e+05,115.73,0,1.2535,8109.8
1.2333,3.035e+05,113.28,0,1.2553,8108.3
1.2335,3.0481e+05,113.49,0,1.2547,8106.7
1.2338,3.0894e+05,115.8,0,1.2486,8105.2
1.234,3.1069e+05,116.06,0,1.252,8103.7
1.2342,3.095e+05,114.08,0,1.2555,8102.2
1.2345,3.1142e+05,115.13,0,1.2613,8100.7
1.2347,3.262e+05,118.28,0,1.2607,8099.2
1.2349,3.411e+05,122.14,0,1.2561,8097.6
1.2352,3.4263e+05,122.06,0,1.2602,8096.1
1.2354,3.3429e+05,120.93,0,1.2676,8094.6
1.2356,3.1995e+05,117.42,0,1.2667,8093.1
1.2359,3.1626e+05,115.74,0,1.264,8091.6
1.2361,3.1421e+05,114.22,0,1.2633,8090.1
1.2363,3.2018e+05,116.82,0,1.2624,8088.5
1.2365,3.1472e+05,115.98,0,1.2701,8087
1.2368,3.0986e+05,112.92,0,1.276,8085.5
1.237,3.1482e+05,113.72,0,1.2726,8084
1.2372,3.1153e+05,114.37,0,1.2718,8082.5
1.2375,3.1243e+05,113.58,0,1.2749,8081
1.2377,3.0865e+05,112.52,0,1.2779,8079.4
1.2379,3.1399e+05,114.8,0,1.2825,8077.9
1.2382,3.147e+05,113.98,0,1.2838,8076.4
1.2384,3.122e+05,114.82,0,1.2808,8074.9
1.2386,3.1533e+05,116.88,0,1.2797,8073.4
1.2389,3.1641e+05,116.39,0,1.2833,8071.8
1.2391,3.1274e+05,116.17,0,1.2871,8070.3
1.2393,3.1171e+05,116.86,0,1.2934,8068.8
1.2396,3.1794e+05,117.09,0,1.291,8067.3
1.2398,3.1992e+05,117.03,0,1.2908,8065.8
1.24,3.155e+05,117.16,0,1.2935,8064.2
1.2403,3.0751e+05,117.57,0,1.2985,8062.7
1.2405,3.077e+05,113.97,0,1.3026,8061.2
1.2407,3.0216e+05,112.4,0,1.3008,8059.7
1.241,3.0889e+05,116.8,0,1.2982,8058.2
1.2412,3.103e+05,115.72,0,1.3076,8056.6
1.2414,3.07e+05,114.24,0,1.3155,8055.1
1.2417,3.0406e+05,113.05,0,1.3187,8053.6
1.2419,3.1111e+05,113.4,0,1.3169,8052.1
1.2421,3.1914e+05,118.88,0,1.3148,8050.6
1.2424,3.1643e+05,116.64,0,1.32,8049
1.2426,3.0706e+05,116.95,0,1.3291,8047.5
1.2429,2.9398e+05,109.55,0,1.3356,8046
1.2431,2.916e+05,109.78,0,1.3358,8044.5
1.2433,2.9908e+05,112.45,0,1.3317,8043
1.2436,2.9539e+05,112.11,0,1.3328,8041.4
1.2438,2.9225e+05,109.13,0,1.3411,8039.9
1.244,2.9806e+05,109.77,0,1.3474,8038.4
1.2443,3.0103e+05,110.55,0,1.3506,8036.9
1.2445,2.9815e+05,111.45,0,1.3459,8035.4
1.2447,2.9719e+05,109.59,0,1.3489,8033.8
1.245,2.9717e+05,109.16,0,1.3581,8032.3
1.2452,3.0005e+05,111.57,0,1.3653,8030.8
1.2454,2.9504e+05,108.05,0,1.3673,8029.3
1.2457,2.9486e+05,108.02,0,1.3676,8027.8
1.2459,2.9876e+05,109.69,0,1.3704,8026.2
1.2462,2.9504e+05,107.86,0,1.3762,8024.7
1.2464,2.944e+05,107.91,0,1.3821,8023.2
1.2466,2.942e+05,106.44,0,1.3849,8021.7
1.2469,2.9646e+05,107.15,0,1.3826,8020.1
1.2471,2.9269e+05,106.87,0,1.3812,8018.6
1.2473,2.9056e+05,105.28,0,1.3886,8017.1
1.2476,2.9036e+05,105.64,0,1.3986,8015.6
1.2478,2.8904e+05,105.52,0,1.3995,8014.1
1.248,2.9455e+05,106.93,0,1.4023,8012.5
1.2483,3.016e+05,108.38,0,1.4,8011
1.2485,2.9735e+05,107.11,0,1.4026,8009.5
1.2488,2.8966e+05,105.82,0,1.4131,8008
1.249,2.9045e+05,105.18,0,1.4198,8006.5
1.2492,2.9115e+05,105.79,0,1.4213,8004.9
1.2495,2.9081e+05,107.04,0,1.4205,8003.4
1.2497,2.9381e+05,108.55,0,1.4225,8001.9
1.2499,2.9684e+05,108.11,0,1.4332,8000.4
1.2502,2.9395e+05,108.18,0,1.435,7998.8
1.2504,2.9637e+05,107.55,0,1.4319,7997.3
1.2507,2.9465e+05,108.87,0,1.4292,7995.8
1.2509,2.9218e+05,114.01,0,1.4365,7994.3
1.2511,2.8759e+05,108.43,0,1.443,7992.8
1.2514,2.8996e+05,107.21,0,1.4493,7991.2
1.2516,2.9195e+05,107.43,0,1.4474,7989.7
1.2518,2.9205e+05,108.64,0,1.4438,7988.2
1.2521,2.8917e+05,107.82,0,1.4428,7986.7
1.2523,2.8679e+05,105.9,0,1.4557,7985.2
1.2526,2.9024e+05,107.57,0,1.4621,7983.6
1.2528,2.8857e+05,107.02,0,1.4599,7982.1
1.253,2.8498e+05,106.23,0,1.4586,7980.6
1.2533,2.8602e+05,107.67,0,1.4622,7979.1
1.2535,2.9278e+05,108.52,0,1.4676,7977.5
1.2538,2.9539e+05,121.73,0,1.4711,7976
1.254,2.9291e+05,114.55,0,1.4719,7974.5
1.2542,2.9497e+05,109.85,0,1.4725,7973
1.2545,2.8994e+05,108.75,0,1.4748,7971.5
1.2547,2.9054e+05,107.13,0,1.4846,7969.9
1.255,2.927e+05,110.25,0,1.4873,7968.4
1.2552,2.9706e+05,107.62,0,1.4868,7966.9
1.2554,3.0225e+05,108.61,0,1.4832,7965.4
1.2557,3.0278e+05,109.61,0,1.4837,7963.9
1.2559,2.9957e+05,107.8,0,1.4958,7962.3
1.2562,2.9276e+05,106.19,0,1.4999,7960.8
1.2564,3.014e+05,107.97,0,1.4984,7959.3
1.2566,3.0356e+05,107.71,0,1.4948,7957.8
1.2569,3.0461e+05,108.7,0,1.4957,7956.2
1.2571,3.0104e+05,107.94,0,1.5019,7954.7
1.2574,2.9978e+05,109.56,0,1.5075,7953.2
1.2576,2.9911e+05,112.64,0,1.5062,7951.7
1.2578,3.03e+05,113.44,0,1.5012,7950.2
1.2581,3.0674e+05,110.42,0,1.5021,7948.6
1.2583,3.05e+05,108.64,0,1.5035,7947.1
1.2586,3.0325e+05,109.08,0,1.5103,7945.6
1.2588,3.1083e+05,117.93,0,1.506,7944.1
1.259,3.1248e+05,128.06,0,1.5048,7942.6
1.2593,3.0345e+05,107.62,0,1.5095,7941
1.2595,3.0194e+05,107.94,0,1.5163,7939.5
1.2598,3.0087e+05,107.95,0,1.5168,7938
1.26,3.0411e+05,108.12,0,1.5187,7936.5
1.2602,3.0208e+05,108.47,0,1.5207,7935
1.2605,3.057e+05,109.15,0,1.5175,7933.4
1.2607,3.1157e+05,112.36,0,1.5214,7931.9
1.261,3.0509e+05,109.45,0,1.5264,7930.4
1.2612,3.0648e+05,109.07,0,1.5281,7928.9
1.2615,3.0377e+05,109.2,0,1.5222,7927.4
1.2617,3.0713e+05,109.69,0,1.5251,7925.8
1.2619,3.0475e+05,109.64,0,1.5272,7924.3
1.2622,2.9993e+05,110.35,0,1.5311,7922.8
1.2624,3.0516e+05,110.92,0,1.5292,7921.3
1.2627,3.0501e+05,108.56,0,1.5253,7919.8
1.2629,3.0923e+05,111.38,0,1.5269,7918.2
1.2631,3.0895e+05,112.55,0,1.5254,7916.7
1.2634,3.1106e+05,114.61,0,1.5279,7915.2
1.2636,3.1326e+05,114.27,0,1.5255,7913.7
1.2639,3.1191e+05,112.98,0,1.5263,7912.2
1.2641,3.135e+05,113.02,0,1.5276,7910.7
1.2644,3.144e+05,112.21,0,1.5288,7909.1
1.2646,3.1344e+05,115.13,0,1.5307,7907.6
1.2648,3.1199e+05,113.14,0,1.5287,7906.1
1.2651,3.0972e+05,110.53,0,1.5309,7904.6
1.2653,3.1539e+05,113.29,0,1.5315,7903.1
1.2656,3.1882e+05,115.96,0,1.5327,7901.5
1.2658,3.1886e+05,114.32,0,1.5402,7900
1.2661,3.186e+05,119.39,0,1.5361,7898.5
1.2663,3.2979e+05,133.21,0,1.5303,7897
1.2665,3.351e+05,133.39,0,1.5254,7895.5
1.2668,3.3451e+05,123.15,0,1.5352,7894
1.267,3.2974e+05,116.55,0,1.5439,7892.4
1.2673,3.3403e+05,119.72,0,1.5375,7890.9
1.2675,3.2835e+05,115.95,0,1.532,7889.4
1.2678,3.2597e+05,117.55,0,1.5351,7887.9
1.268,3.3514e+05,118.33,0,1.5385,7886.4
1.2683,3.375e+05,118.89,0,1.5392,7884.9
1.2685,3.38e+05,118.96,0,1.5383,7883.3
1.2687,3.3922e+05,119.73,0,1.5341,7881.8
1.269,3.425e+05,125.85,0,1.5284,7880.3
1.2692,3.4292e+05,153.77,0,1.53,7878.8
1.2695,3.4762e+05,215.19,0,1.5353,7877.3
1.2697,3.5337e+05,214.75,0,1.5342,7875.8
1.27,3.4819e+05,153.37,0,1.5323,7874.3
1.2702,3.4101e+05,120.17,0,1.5342,7872.7
1.2705,3.3477e+05,118.92,0,1.5387,7871.2
1.2707,3.3682e+05,119.04,0,1.5433,7869.7
1.2709,3.3549e+05,119.81,0,1.5434,7868.2
1.2712,3.3715e+05,118.62,0,1.5366,7866.7
1.2714,3.3892e+05,118.73,0,1.5344,7865.2
1.2717,3.3333e+05,118.03,0,1.5394,7863.7
1.2719,3.3972e+05,119.93,0,1.5435,7862.1
1.2722,3.3993e+05,120.45,0,1.5444,7860.6
1.2724,3.4346e+05,121.31,0,1.5345,7859.1
1.2727,3.4088e+05,119.1,0,1.5308,7857.6
1.2729,3.3885e+05,119.56,0,1.5366,7856.1
1.2731,3.3828e+05,119.53,0,1.5463,7854.6
1.2734,3.3957e+05,119.69,0,1.5412,7853.1
1.2736,3.4174e+05,119.59,0,1.5359,7851.6
